# Injection truth table -- cmf2.00_n600_s2031_iso  seed=2031
# observed-size cut FWHMSDbs in [15.0, 80.0] arcsec: 356 of 518 grid nodes retained
# Core mass function sampling:
# dN/dM proportional to M^(-2.00)  (dN/dlogM proportional to M^(-1.00))
# 600 reported masses drawn on [0.05, 6] M_sun; median 0.0949 M_sun
# 1 of 600 draws discarded: the background column of the real source drawn lies outside every embedding rung
# 599 cores assigned to 71 distinct grid nodes
# drawn reported mass versus node reported mass M_SED4bs: median 0.0949 versus 0.0643 M_sun, median |log10 ratio| 0.175 dex
# drawn contrast versus node contrast at the drawn column: median 1.220 versus 1.238, median |log10 ratio| 0.011 dex
# drawn observed size versus node size FWHMSDbs: median 40.1 versus 41.4 arcsec, median |log10 ratio| 0.063 dex
# target background column: median 4.93e+21 cm^-2 (5th 3.08e+21, 95th 1.34e+22)
# slope of the true masses M_BE actually assigned, above 0.10 M_sun: x = 1.67 +/- 0.11  (nominal input x = 1.00)
# slope of the true masses M_BE actually assigned, above 0.20 M_sun: x = 1.51 +/- 0.16  (nominal input x = 1.00)
# centers of injected cores must clear the footprints of the real sources by 18.2 arcsec; the footprints themselves cover 6.5% of the field
# sep_criterion=36.3"  scale_factor=1  local_Sigma/SD_emb in cm-2  T_BE in K  rho_BE in cm-3  M_BE in Msun  R_BE_as in arcsec (truncation radius of the sphere)  FWHM_SD in arcsec (observed major axis at half maximum of the model in the surface-density image, FWHMSDbs)
# id    model         x_pix  y_pix  local_Sigma  SD_emb       T_BE   rho_BE       M_BE    R_BE_as  FWHM_SD  scale
#----------------------------------------------------------------------------------------------------------------
  230  i02j06k07       409    670    4.705e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  231  i02j05k07       264    675    4.695e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  232  i02j05k07       783    375    4.979e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  233  i02j05k07       841    885    5.426e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  234  i02j05k07       886    580    6.683e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  235  i02j05k07       636    620    6.039e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  236  i02j05k07       186    747    5.803e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  237  i02j05k07       689    679    5.405e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  238  i02j05k07       195    658    5.387e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  239  i02j05k07       934    490    4.904e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  240  i02j05k07       737    937    4.656e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  241  i02j05k07       889    754    4.734e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  242  i02j05k07       217    815    4.747e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  243  i02j05k07       668    705    5.545e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  244  i02j05k07       159    760    5.186e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  245  i02j05k07       379    709    5.453e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  246  i02j05k07        42    890    6.795e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  247  i02j05k07        65    819    5.429e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  248  i02j05k07       374    682    5.657e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  249  i02j05k07       308    603    5.524e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  250  i02j05k07       939    835    4.983e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  251  i02j05k07       521    781    7.293e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  252  i02j05k07       377    570    6.857e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  253  i02j05k07       375    888    4.760e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  254  i02j05k07       244    828    4.969e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  255  i02j05k07       414    697    5.514e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  256  i02j05k07       878    711    5.820e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  257  i04j12k06       381    380    2.845e+22    2.400e+22    8.13    9.315e-19  0.8945    41.83    33.72  1
  258  i03j11k03       252    458    1.558e+22    1.200e+22    7.36    2.043e-17  0.5827    37.85    19.63  1
  259  i04j11k06       179    165    2.423e+22    2.400e+22    8.19    8.069e-19  0.5826    29.27    32.17  1
  260  i04j10k06       425    416    2.572e+22    2.400e+22    8.28    6.371e-19  0.3792    22.98    29.92  1
  261  i04j09k06       286    359    2.431e+22    2.400e+22    8.38    4.674e-19  0.2472    19.72    27.88  1
  262  i03j09k06       682    599    1.355e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  263  i03j09k06       517    293    1.213e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  264  i03j09k06       403     89    1.134e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  265  i03j09k06       357    478    1.332e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  266  i03j09k06       813    513    1.655e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  267  i02j09k06       372    148    8.869e+21    6.000e+21   10.13    4.836e-19  0.2470    18.81    27.25  1
  268  i02j09k06       499    235    9.049e+21    6.000e+21   10.13    4.836e-19  0.2470    18.81    27.25  1
  269  i02j09k06       767    430    9.029e+21    6.000e+21   10.13    4.836e-19  0.2470    18.81    27.25  1
  270  i04j08k06       149    488    1.855e+22    2.400e+22    8.47    3.221e-19  0.1608    18.00    26.74  1
  271  i03j08k06       683    411    1.234e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  272  i03j08k06       820    721    1.460e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  273  i03j08k06        39    645    1.263e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  274  i03j08k06        80    520    9.854e+21    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  275  i02j08k06        43     64    9.632e+21    6.000e+21   10.51    3.265e-19  0.1607    17.47    26.37  1
  276  i04j07k06       108    590    1.803e+22    2.400e+22    8.55    2.143e-19  0.1047    17.07    26.08  1
  277  i03j07k06       310    509    1.275e+22    1.200e+22    9.67    2.138e-19  0.1047    16.93    25.99  1
  278  i03j07k06       844    546    1.219e+22    1.200e+22    9.67    2.138e-19  0.1047    16.93    25.99  1
  279  i03j07k06       867    559    1.032e+22    1.200e+22    9.67    2.138e-19  0.1047    16.93    25.99  1
  280  i01j06k06       709    301    4.577e+21    3.000e+21   12.44    1.404e-19  0.0682    16.31    25.50  1
  281  i01j06k06       661     79    3.839e+21    3.000e+21   12.44    1.404e-19  0.0682    16.31    25.50  1
  282  i02j06k06       852    377    5.905e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  283  i02j06k06       330    168    8.358e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  284  i02j06k06       851    828    7.420e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  285  i02j06k06        51    482    7.317e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  286  i02j06k06       197    679    6.190e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  287  i02j06k06       377    282    8.373e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  288  i01j04k06       304    858    4.284e+21    3.000e+21   13.16    5.827e-20  0.0289    16.10    25.43  1
  289  i03j05k06       368    217    9.320e+21    1.200e+22    9.90    9.190e-20  0.0445    16.19    25.41  1
  290  i03j05k06        78    568    9.453e+21    1.200e+22    9.90    9.190e-20  0.0445    16.19    25.41  1
  291  i03j05k06       502    517    1.150e+22    1.200e+22    9.90    9.190e-20  0.0445    16.19    25.41  1
  292  i03j05k06       283    535    9.260e+21    1.200e+22    9.90    9.190e-20  0.0445    16.19    25.41  1
  293  i02j05k06       651    246    6.574e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  294  i02j05k06       253    890    4.960e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  295  i02j05k06       501    620    5.169e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  296  i02j05k06       603    849    4.970e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  297  i01j05k06       919    264    3.011e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  298  i01j05k06       863    107    3.002e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  299  i01j03k06       587    806    4.254e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  300  i01j03k06       882    346    3.330e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  301  i02j04k06       941    940    5.428e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  302  i02j04k06       926    777    4.797e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  303  i02j04k06       355    727    4.737e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  304  i02j04k06        74    502    7.860e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  305  i02j04k06       705    144    4.813e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  306  i03j09k01       298    416    1.054e+22    1.200e+22    6.75    1.266e-16  0.2471    18.10    17.25  1
  307  i03j09k05       364    253    1.130e+22    1.200e+22    8.66    1.787e-18  0.2470    14.19    20.54  1
  308  i03j07k05       549    486    1.707e+22    1.200e+22    9.17    9.131e-19  0.1047    11.00    18.55  1
  309  i03j09k04       814    771    1.622e+22    1.200e+22    8.01    5.863e-18  0.2472    12.21    17.80  1
  310  i01j03k05       683    872    4.466e+21    3.000e+21   12.71    1.750e-19  0.0188     9.68    17.79  1
  311  i05j08k01       271    292    4.696e+22    4.800e+22    6.65    1.170e-16  0.1609    10.89    15.59  1
  312  i05j08k01       292    310    4.709e+22    4.800e+22    6.65    1.170e-16  0.1609    10.89    15.59  1
  313  i04j07k04       249    190    2.153e+22    2.400e+22    7.92    3.655e-18  0.1048     7.78    15.83  1
  314  i02j07k04       454    930    8.781e+21    6.000e+21    8.82    3.753e-18  0.1048     7.52    15.75  1
  315  i02j07k04       508    931    8.819e+21    6.000e+21    8.82    3.753e-18  0.1048     7.52    15.75  1
  316  i03j08k02       276    391    1.624e+22    1.200e+22    7.08    4.488e-17  0.1610     8.93    15.30  1
