# Injection truth table -- cmf2.00_n600_s2030  seed=2030
# observed-size cut FWHMSDbs in [15.0, 80.0] arcsec: 356 of 518 grid nodes retained
# Core mass function sampling:
# dN/dM proportional to M^(-2.00)  (dN/dlogM proportional to M^(-1.00))
# 600 reported masses drawn on [0.05, 6] M_sun; median 0.099 M_sun
# 600 cores assigned to 66 distinct grid nodes
# drawn reported mass versus node reported mass M_SED4bs: median 0.099 versus 0.0643 M_sun, median |log10 ratio| 0.175 dex
# drawn contrast versus node contrast at the drawn column: median 1.227 versus 1.243, median |log10 ratio| 0.010 dex
# drawn observed size versus node size FWHMSDbs: median 39.2 versus 41.4 arcsec, median |log10 ratio| 0.065 dex
# target background column: median 4.93e+21 cm^-2 (5th 3.10e+21, 95th 1.36e+22)
# slope of the true masses M_BE actually assigned, above 0.10 M_sun: x = 1.81 +/- 0.11  (nominal input x = 1.00)
# slope of the true masses M_BE actually assigned, above 0.20 M_sun: x = 1.55 +/- 0.17  (nominal input x = 1.00)
# centers of injected cores must clear the footprints of the real sources by 18.2 arcsec; the footprints themselves cover 6.5% of the field
# sep_criterion=36.3"  scale_factor=1  local_Sigma/SD_emb in cm-2  T_BE in K  rho_BE in cm-3  M_BE in Msun  R_BE_as in arcsec (truncation radius of the sphere)  FWHM_SD in arcsec (observed major axis at half maximum of the model in the surface-density image, FWHMSDbs)
# id    model         x_pix  y_pix  local_Sigma  SD_emb       T_BE   rho_BE       M_BE    R_BE_as  FWHM_SD  scale
#----------------------------------------------------------------------------------------------------------------
  231  i02j07k07        46    547    8.203e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  232  i02j07k07       853    465    5.519e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  233  i02j07k07       598    455    7.947e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  234  i02j07k07       644    750    5.663e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  235  i02j07k07       558    615    5.713e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  236  i02j07k07       512    849    6.721e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  237  i02j07k07       527    693    6.739e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  238  i02j07k07       910    516    6.188e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  239  i02j07k07       569    417    7.519e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  240  i02j07k07       683    645    8.557e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  241  i02j07k07       565    391    8.032e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  242  i02j07k07       659    314    7.091e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  243  i02j07k07       756    751    5.952e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  244  i02j07k07       155     83    8.724e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  245  i02j07k07       424    248    8.028e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  246  i02j07k07        71    877    6.921e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  247  i02j07k07        80    933    6.419e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  248  i02j07k07        59    596    8.662e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  249  i02j07k07       613    251    5.420e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  250  i02j07k07       147     55    7.901e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  251  i02j07k07       724    568    6.971e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  252  i01j06k07       828    358    3.973e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  253  i01j06k07       276    924    3.985e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  254  i01j06k07       765    271    3.373e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  255  i01j06k07       620    187    4.327e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  256  i01j06k07       320    865    4.334e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  257  i01j06k07       779    322    3.666e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  258  i01j06k07       302    760    4.313e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  259  i01j06k07       405    821    4.214e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  260  i01j06k07       760    245    3.896e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  261  i01j06k07       591     75    4.073e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  262  i01j06k07       867    917    4.467e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  263  i01j06k07       419    848    4.105e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  264  i01j06k07       648    935    3.918e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  265  i01j06k07       701    824    4.234e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  266  i01j06k07       866    163    3.662e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  267  i01j06k07       171    939    3.965e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  268  i01j06k07       652    147    3.985e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  269  i01j06k07       682    818    4.365e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  270  i01j06k07       739     42    3.373e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  271  i01j06k07       294    939    4.109e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  272  i01j06k07       916    780    4.549e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  273  i01j06k07       667    834    4.592e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  274  i01j06k07       821    228    3.999e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  275  i01j07k07       372    751    4.184e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  276  i01j07k07       414    804    4.156e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  277  i01j07k07       790     90    3.800e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  278  i01j07k07       198    900    4.103e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  279  i01j07k07       572    156    4.146e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  280  i01j07k07       430    827    4.178e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  281  i01j07k07       669    779    4.377e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  282  i01j07k07       290    816    4.169e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  283  i01j07k07       437    670    4.522e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  284  i01j07k07       675    109    4.178e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  285  i01j07k07       638    166    4.226e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  286  i01j07k07       937    191    3.208e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  287  i01j07k07       263    905    4.525e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  288  i01j07k07       435    698    4.501e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  289  i01j05k07       685    939    3.930e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  290  i01j05k07       837    275    3.466e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  291  i01j05k07       351    812    4.141e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  292  i01j05k07       720    123    3.992e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  293  i01j05k07       342    832    4.177e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  294  i01j05k07       756     92    3.457e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  295  i01j05k07       199    873    4.015e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  296  i01j05k07       398    855    4.173e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  297  i01j05k07       454    714    4.184e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  298  i01j05k07       751    375    4.179e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  299  i01j05k07       173    912    4.017e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  300  i01j05k07       615    166    4.098e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  301  i01j05k07       607    127    4.030e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  302  i01j05k07       592    207    4.425e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  303  i01j05k07       892    243    2.693e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  304  i01j05k07       770    340    4.192e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  305  i01j05k07       311    844    4.042e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  306  i01j05k07       360    766    4.109e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  307  i01j05k07       680    137    3.990e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  308  i01j05k07       797    316    3.493e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  309  i01j05k07       597    938    4.029e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  310  i01j05k07       939    257    3.037e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  311  i01j05k07       272    810    4.187e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  312  i01j05k07       920    865    4.167e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  313  i01j05k07       125    916    4.336e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  314  i01j05k07       264    939    4.068e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  315  i01j05k07       937    211    3.045e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  316  i01j05k07       888    165    2.951e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  317  i01j05k07       760    131    4.077e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  318  i01j05k07       323    722    4.263e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  319  i01j05k07       822    204    4.402e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  320  i01j05k07       313    744    4.163e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  321  i01j05k07       868    898    4.187e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  322  i01j05k07       906    810    4.358e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  323  i01j05k07       894    795    4.418e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  324  i01j05k07       781    303    3.422e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  325  i01j05k07       330    849    4.212e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  326  i01j05k07       313    776    4.150e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  327  i01j05k07       162    834    4.362e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  328  i01j05k07       590    103    4.177e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  329  i01j05k07       857    292    3.369e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  330  i01j05k07       672    154    4.273e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  331  i01j05k07       758     37    3.300e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  332  i01j05k07       578    939    4.222e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  333  i01j05k07       390    937    4.185e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  334  i01j05k07       587     56    4.262e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  335  i01j05k07       710    807    4.272e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  336  i01j05k07       212    857    4.289e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  337  i01j05k07       445    815    4.330e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  338  i01j05k07       688     86    3.258e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  339  i01j05k07       876    297    3.262e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  340  i01j05k07       699    133    4.249e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  341  i01j05k07       816     37    3.192e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  342  i01j05k07       170    860    4.278e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  343  i01j05k07       938     92    2.923e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  344  i01j05k07       775     46    3.228e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  345  i01j05k07       693    901    4.229e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  346  i01j05k07       487    680    4.300e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  347  i01j05k07       669    799    4.334e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  348  i01j05k07       904    855    4.287e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  349  i01j05k07       639    189    4.363e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  350  i01j05k07       838    939    4.230e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  351  i01j05k07       846    243    3.219e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  352  i01j05k07       780    135    4.307e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  353  i01j05k07       481    654    4.326e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  354  i01j05k07       910    357    3.209e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  355  i01j05k07       938    237    2.986e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  356  i01j05k07       515    626    4.483e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  357  i01j05k07       862    144    3.064e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  358  i01j05k07       158    925    4.360e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  359  i01j05k07       553    156    4.399e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  360  i01j05k07       357    793    4.318e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  361  i01j05k07       435    858    4.363e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  362  i01j05k07       938    873    4.415e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  363  i01j05k07       883    381    4.360e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  364  i01j05k07       362    735    4.430e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  365  i01j05k07       414    777    4.331e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  366  i01j05k07       616    207    4.441e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  367  i01j05k07       391    918    4.342e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  368  i01j05k07       752    333    4.366e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  369  i01j05k07       939    454    4.308e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  370  i01j05k07       694     67    3.180e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  371  i01j05k07       735     61    3.189e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  372  i01j05k07       331    901    4.357e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  373  i01j05k07       709    299    4.522e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  374  i01j05k07       663    761    4.513e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  375  i02j06k07       921    470    5.124e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  376  i02j06k07       826    570    6.965e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  377  i02j06k07       482    838    6.183e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  378  i02j06k07       110    824    5.508e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  379  i02j06k07       686    167    5.691e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  380  i02j06k07        70    781    5.771e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  381  i02j06k07       346    182    7.492e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  382  i02j06k07       357    652    5.131e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  383  i02j06k07       935    768    5.709e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  384  i02j06k07       591    619    5.435e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  385  i02j06k07       158    783    4.841e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  386  i02j06k07       575    758    5.828e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  387  i02j06k07       831    866    6.594e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  388  i02j06k07       930    507    5.349e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  389  i02j06k07       231    675    5.634e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  390  i02j06k07       160    764    5.242e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  391  i02j06k07       884    926    5.240e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  392  i02j06k07       730    823    5.746e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  393  i02j06k07       573    820    4.791e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  394  i02j06k07       911    495    5.412e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  395  i02j06k07       880    854    5.708e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  396  i02j06k07       155    897    4.629e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  397  i02j06k07       535    132    5.418e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  398  i02j06k07       570    841    5.206e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  399  i02j06k07       766    390    5.132e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  400  i02j06k07       683    300    5.696e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  401  i02j06k07       568    797    4.844e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  402  i02j06k07       400    726    5.636e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  403  i02j06k07        83    803    5.423e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  404  i02j06k07       615    348    7.287e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  405  i02j06k07       179    612    7.542e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  406  i02j06k07       255    663    5.374e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  407  i02j06k07       661    741    5.819e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  408  i02j06k07       462    777    4.726e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  409  i02j06k07       630    776    5.104e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  410  i02j06k07       496    729    5.274e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  411  i02j06k07       446    295    6.827e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  412  i02j06k07       236    747    6.394e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  413  i02j06k07       905    743    5.393e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  414  i02j06k07       483    788    6.617e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  415  i02j06k07       766    939    4.584e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  416  i02j06k07       356    672    5.375e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  417  i02j06k07       324    671    4.900e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  418  i02j06k07       669    683    5.527e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  419  i02j06k07       727    798    5.117e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  420  i02j06k07       636    347    6.921e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  421  i02j06k07       288    129    7.299e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  422  i02j06k07       592    642    5.218e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  423  i02j06k07       804    418    5.441e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  424  i02j06k07       648    207    5.415e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  425  i02j06k07       845    667    6.657e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  426  i02j06k07       263    735    5.347e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  427  i02j06k07       387    659    5.182e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  428  i02j06k07       428    653    4.688e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  429  i02j06k07       356    884    5.309e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  430  i02j06k07       108    926    4.934e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  431  i02j06k07       522    188    7.336e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  432  i02j06k07       266    632    5.343e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  433  i02j06k07       748    896    6.422e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  434  i02j06k07       841    918    4.729e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  435  i02j06k07        85    415    5.958e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  436  i02j06k07       311    105    7.834e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  437  i02j05k07       648    675    5.160e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  438  i02j05k07       128    937    4.494e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  439  i02j05k07       727    738    5.531e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  440  i02j05k07       742    590    7.909e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  441  i02j05k07       245    825    5.061e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  442  i02j05k07       866    390    5.631e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  443  i02j05k07       526    935    4.831e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  444  i02j05k07       691    881    4.489e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  445  i02j05k07       191    775    4.949e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  446  i02j05k07       474    712    4.619e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  447  i02j05k07       403    706    6.407e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  448  i02j05k07       312    886    5.057e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  449  i02j05k07       422    610    5.755e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  450  i02j05k07       741    349    5.358e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  451  i02j05k07       600    224    4.735e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  452  i02j05k07       626    744    6.510e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  453  i02j05k07       143    810    4.771e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  454  i02j05k07       532    164    5.515e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  455  i02j05k07       343    867    4.637e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  456  i02j05k07       859    630    5.820e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  457  i02j05k07       263    784    5.094e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  458  i02j05k07       142    848    4.819e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  459  i02j05k07       132    827    5.225e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  460  i02j05k07       521    781    7.293e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  461  i02j05k07       733    238    5.416e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  462  i02j05k07       747    795    5.651e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  463  i02j05k07       402    464    6.854e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  464  i02j05k07        42    890    6.795e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  465  i02j05k07       866    660    6.038e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  466  i02j05k07       548    180    5.215e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  467  i02j05k07       859    487    5.871e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  468  i02j05k07       583    248    5.139e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  469  i02j05k07       573    638    4.730e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  470  i02j05k07       626    674    5.518e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  471  i02j05k07       374    692    5.609e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  472  i02j05k07       746    936    4.710e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  473  i02j05k07       290    599    4.767e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  474  i02j05k07       851    888    5.134e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
