# Injection truth table -- cmf2.00_n600_s2031  seed=2031
# observed-size cut FWHMSDbs in [15.0, 80.0] arcsec: 356 of 518 grid nodes retained
# Core mass function sampling:
# dN/dM proportional to M^(-2.00)  (dN/dlogM proportional to M^(-1.00))
# 600 reported masses drawn on [0.05, 6] M_sun; median 0.0949 M_sun
# 1 of 600 draws discarded: the background column of the real source drawn lies outside every embedding rung
# 599 cores assigned to 71 distinct grid nodes
# drawn reported mass versus node reported mass M_SED4bs: median 0.0949 versus 0.0643 M_sun, median |log10 ratio| 0.175 dex
# drawn contrast versus node contrast at the drawn column: median 1.220 versus 1.238, median |log10 ratio| 0.011 dex
# drawn observed size versus node size FWHMSDbs: median 40.1 versus 41.4 arcsec, median |log10 ratio| 0.063 dex
# target background column: median 4.93e+21 cm^-2 (5th 3.08e+21, 95th 1.34e+22)
# slope of the true masses M_BE actually assigned, above 0.10 M_sun: x = 1.67 +/- 0.11  (nominal input x = 1.00)
# slope of the true masses M_BE actually assigned, above 0.20 M_sun: x = 1.51 +/- 0.16  (nominal input x = 1.00)
# centers of injected cores must clear the footprints of the real sources by 18.2 arcsec; the footprints themselves cover 6.5% of the field
# sep_criterion=36.3"  scale_factor=1  local_Sigma/SD_emb in cm-2  T_BE in K  rho_BE in cm-3  M_BE in Msun  R_BE_as in arcsec (truncation radius of the sphere)  FWHM_SD in arcsec (observed major axis at half maximum of the model in the surface-density image, FWHMSDbs)
# id    model         x_pix  y_pix  local_Sigma  SD_emb       T_BE   rho_BE       M_BE    R_BE_as  FWHM_SD  scale
#----------------------------------------------------------------------------------------------------------------
  230  i02j08k07       830    659    9.188e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
  231  i02j08k07       651    637    7.365e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
  232  i01j08k07       829     67    3.469e+21    3.000e+21   12.58    7.540e-20  0.1607    27.11    42.17  1
  233  i01j08k07       828    153    3.996e+21    3.000e+21   12.58    7.540e-20  0.1607    27.11    42.17  1
  234  i03j07k07       200    596    9.904e+21    1.200e+22    9.93    4.927e-20  0.1047    26.84    42.00  1
  235  i03j07k07       700    189    9.995e+21    1.200e+22    9.93    4.927e-20  0.1047    26.84    42.00  1
  236  i03j07k07       309     65    9.843e+21    1.200e+22    9.93    4.927e-20  0.1047    26.84    42.00  1
  237  i03j07k07       600    687    9.902e+21    1.200e+22    9.93    4.927e-20  0.1047    26.84    42.00  1
  238  i03j07k07       506    214    9.046e+21    1.200e+22    9.93    4.927e-20  0.1047    26.84    42.00  1
  239  i02j07k07        77    455    7.440e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  240  i02j07k07        93    926    5.928e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  241  i02j07k07       898    453    6.289e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  242  i02j07k07       910    516    6.188e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  243  i02j07k07       413    495    7.654e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  244  i02j07k07       516    160    6.476e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  245  i02j07k07       868    393    5.927e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  246  i02j07k07        71    877    6.921e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  247  i02j07k07       470    600    6.971e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  248  i02j07k07       248    847    5.220e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  249  i02j07k07       313    895    5.018e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  250  i02j07k07       759    867    6.842e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  251  i02j07k07       642    314    6.852e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  252  i02j07k07       405    271    7.560e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  253  i02j07k07       247    642    6.251e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  254  i02j07k07       571    561    6.614e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  255  i02j07k07        46    547    8.203e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  256  i02j07k07       608    821    4.996e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  257  i02j07k07       644    750    5.691e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  258  i02j07k07       419    891    4.695e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  259  i01j06k07       653     37    3.493e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  260  i01j06k07       208    931    3.992e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  261  i01j06k07       724    114    3.765e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  262  i01j06k07       682    818    4.302e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  263  i01j06k07       907    770    4.359e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  264  i01j06k07       582    789    4.360e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  265  i01j06k07       872     64    2.877e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  266  i01j06k07       414    861    4.128e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  267  i01j06k07       272    811    4.113e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  268  i01j06k07       180    939    3.880e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  269  i01j06k07       791     86    3.679e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  270  i01j06k07       804    351    3.972e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  271  i01j06k07       649    937    3.966e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  272  i01j06k07       466    681    4.229e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  273  i01j06k07       778    332    3.979e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  274  i01j06k07       410    841    4.242e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  275  i01j06k07       402    790    3.986e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  276  i01j06k07       629    191    4.356e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  277  i01j06k07       939    278    3.346e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  278  i01j06k07       913    796    4.345e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  279  i01j07k07       902    148    2.953e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  280  i01j07k07       882    128    2.951e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  281  i01j07k07       884    889    4.165e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  282  i01j07k07       844     45    3.324e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  283  i01j07k07       847    244    3.382e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  284  i01j07k07       778     37    3.356e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  285  i01j07k07       931    142    3.192e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  286  i01j07k07       291    811    4.287e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  287  i01j07k07       810     37    3.345e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  288  i01j05k07       341    829    4.169e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  289  i01j05k07       321    726    4.206e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  290  i01j05k07       572    156    3.947e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  291  i01j05k07       347    770    3.948e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  292  i01j05k07       933    165    2.981e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  293  i01j05k07       687    798    4.032e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  294  i01j05k07       619    168    4.085e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  295  i01j05k07       931     63    3.007e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  296  i01j05k07       524    630    4.349e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  297  i01j05k07       828    134    3.324e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  298  i01j05k07       574    132    4.419e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  299  i01j05k07       209    901    4.019e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  300  i01j05k07       334    784    4.115e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  301  i01j05k07       425    787    4.163e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  302  i01j05k07       650    129    4.041e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  303  i01j05k07       642    170    4.106e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  304  i01j05k07       871    903    4.161e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  305  i01j05k07       932     86    2.911e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  306  i01j05k07       313    747    4.160e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  307  i01j05k07       600    782    4.422e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  308  i01j05k07       363    743    4.150e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  309  i01j05k07       730     59    3.152e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  310  i01j05k07       598     67    4.140e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  311  i01j05k07       755    363    4.292e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  312  i01j05k07       914    841    4.123e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  313  i01j05k07       671    785    4.167e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  314  i01j05k07       862     37    3.171e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  315  i01j05k07       694    132    4.134e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  316  i01j05k07       878     97    2.655e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  317  i01j05k07       730    271    4.197e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  318  i01j05k07       383    937    4.247e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  319  i01j05k07       366    771    4.243e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  320  i01j05k07       171    896    4.171e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  321  i01j05k07       939    183    3.090e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  322  i01j05k07       481    669    4.254e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  323  i01j05k07       386    800    4.263e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  324  i01j05k07       743    250    4.229e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  325  i01j05k07       700    825    4.270e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  326  i01j05k07       401    875    4.264e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  327  i01j05k07       297    793    4.353e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  328  i01j05k07       857    260    3.190e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  329  i01j05k07       601     46    4.300e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  330  i01j05k07       939    259    3.102e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  331  i01j05k07       936    219    2.919e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  332  i01j05k07       785    350    4.327e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  333  i01j05k07       838     84    3.197e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  334  i01j05k07       774    133    4.267e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  335  i01j05k07       396    855    4.386e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  336  i01j05k07       442    779    4.264e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  337  i01j05k07       904    386    4.275e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  338  i01j05k07       838    939    4.230e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  339  i01j05k07       258    908    4.280e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  340  i01j05k07       303    720    4.351e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  341  i01j05k07       538     37    4.245e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  342  i01j05k07       463    717    4.362e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  343  i01j05k07       713    130    4.383e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  344  i01j05k07       826    115    3.089e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  345  i01j05k07       912    303    3.057e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  346  i01j05k07       320    707    4.388e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  347  i01j05k07       557     44    4.313e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  348  i01j05k07       890    907    4.438e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  349  i01j05k07       553    156    4.334e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  350  i01j05k07       903    890    4.444e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  351  i01j05k07       689    779    4.355e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  352  i01j05k07       937    123    3.043e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  353  i01j05k07       921    284    3.120e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  354  i01j05k07       930    854    4.343e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  355  i01j05k07       278    793    4.446e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  356  i01j05k07       389    918    4.383e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  357  i01j05k07       655    775    4.408e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  358  i01j05k07       701    899    4.356e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  359  i01j05k07       939    454    4.308e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  360  i01j05k07       331    901    4.460e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  361  i01j05k07       183    827    4.378e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  362  i01j05k07       668    835    4.420e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  363  i01j05k07       932    873    4.360e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  364  i02j06k07       475    700    4.754e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  365  i02j06k07       419    768    4.837e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  366  i02j06k07       627    776    5.141e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  367  i02j06k07       471    850    5.208e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  368  i02j06k07       730    752    5.733e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  369  i02j06k07       249    699    5.311e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  370  i02j06k07       691    322    6.405e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  371  i02j06k07       813    394    4.891e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  372  i02j06k07       236    747    6.394e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  373  i02j06k07       550    629    4.951e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  374  i02j06k07       515    685    5.114e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  375  i02j06k07       117    869    4.903e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  376  i02j06k07       358    660    5.245e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  377  i02j06k07       712    732    5.370e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  378  i02j06k07       800    904    6.405e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  379  i02j06k07        69    432    6.194e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  380  i02j06k07        99    792    5.435e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  381  i02j06k07       439    916    5.075e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  382  i02j06k07       535    132    5.420e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  383  i02j06k07       907    485    5.134e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  384  i02j06k07       121    822    5.399e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  385  i02j06k07       929    749    5.738e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  386  i02j06k07       242    727    5.781e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  387  i02j06k07       732    905    5.414e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  388  i02j06k07       908    596    6.576e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  389  i02j06k07       934    799    5.542e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  390  i02j06k07       574    829    5.100e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  391  i02j06k07       360    130    7.434e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  392  i02j06k07       752    715    6.486e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  393  i02j06k07       575    269    6.492e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  394  i02j06k07       596    866    4.876e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  395  i02j06k07       780    825    6.715e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  396  i02j06k07       206    750    6.479e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  397  i02j06k07        70    408    5.743e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  398  i02j06k07       351    639    5.454e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  399  i02j06k07       801    413    5.240e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  400  i02j06k07       311    105    7.844e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  401  i02j06k07       532    918    5.123e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  402  i02j06k07       636    347    6.875e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  403  i02j06k07       830    919    4.853e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  404  i02j06k07       270    574    5.577e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  405  i02j06k07       725    229    6.975e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  406  i02j06k07       349    704    4.748e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  407  i02j06k07       179    612    7.542e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  408  i02j06k07       143     46    7.661e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  409  i02j06k07       385    139    7.579e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  410  i02j06k07       462    777    4.760e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  411  i02j06k07       351     53    7.575e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  412  i02j06k07       697    753    5.222e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  413  i02j06k07       836    821    7.733e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  414  i02j06k07       384    729    4.741e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  415  i02j06k07       464    340    7.747e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  416  i02j06k07       537    688    6.779e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  417  i02j06k07       324    671    4.872e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  418  i02j06k07       890    831    5.320e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  419  i02j06k07       730    823    5.764e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  420  i02j06k07       803    170    5.557e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  421  i02j06k07       370    916    4.744e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  422  i02j06k07       283    699    5.082e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  423  i02j06k07       638    839    5.008e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  424  i02j06k07       139    759    5.588e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  425  i02j06k07        97    846    6.130e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  426  i02j06k07       522    188    7.337e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  427  i02j06k07       617    665    6.900e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  428  i02j06k07       409    670    4.705e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  429  i02j06k07       559    576    5.099e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  430  i02j05k07       264    675    4.695e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  431  i02j05k07       783    375    4.983e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  432  i02j05k07       917    822    4.495e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  433  i02j05k07       736    783    5.212e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  434  i02j05k07       191    768    5.157e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  435  i02j05k07       308    688    4.554e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  436  i02j05k07       573    638    4.668e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  437  i02j05k07       841    885    5.426e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  438  i02j05k07       617    219    4.565e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  439  i02j05k07       344    675    5.150e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  440  i02j05k07       886    580    6.684e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  441  i02j05k07       517     52    5.087e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  442  i02j05k07       636    620    6.095e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  443  i02j05k07       186    747    5.879e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  444  i02j05k07       694    162    5.689e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  445  i02j05k07       689    679    5.405e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  446  i02j05k07       195    658    5.404e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  447  i02j05k07       736    371    5.086e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  448  i02j05k07       934    490    4.904e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  449  i02j05k07       350    885    5.062e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  450  i02j05k07       737    937    4.656e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  451  i02j05k07       121    846    5.325e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  452  i02j05k07       848    392    5.909e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  453  i02j05k07       654    606    6.983e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  454  i02j05k07       143    810    4.764e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  455  i02j05k07       889    754    4.746e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  456  i02j05k07       741    349    5.385e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  457  i02j05k07       853    461    5.540e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  458  i02j05k07       544    177    5.307e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  459  i02j05k07       217    815    4.750e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  460  i02j05k07       668    705    5.545e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  461  i02j05k07       159    760    5.243e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  462  i02j05k07       379    709    5.501e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  463  i02j05k07       922    889    4.580e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  464  i02j05k07        42    890    6.795e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  465  i02j05k07        65    819    5.429e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  466  i02j05k07       629    815    4.843e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  467  i02j05k07       583    248    5.221e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  468  i02j05k07       882    730    6.028e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  469  i02j05k07       791    396    5.412e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  470  i02j05k07       374    682    5.657e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  471  i02j05k07       308    603    5.524e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  472  i02j05k07       694    712    5.137e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  473  i02j05k07       617    840    4.751e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
