# Injection truth table -- cmf2.00_n600_s2033  seed=2033
# observed-size cut FWHMSDbs in [15.0, 80.0] arcsec: 356 of 518 grid nodes retained
# Core mass function sampling:
# dN/dM proportional to M^(-2.00)  (dN/dlogM proportional to M^(-1.00))
# 600 reported masses drawn on [0.05, 6] M_sun; median 0.103 M_sun
# 600 cores assigned to 76 distinct grid nodes
# drawn reported mass versus node reported mass M_SED4bs: median 0.103 versus 0.0643 M_sun, median |log10 ratio| 0.167 dex
# drawn contrast versus node contrast at the drawn column: median 1.231 versus 1.242, median |log10 ratio| 0.012 dex
# drawn observed size versus node size FWHMSDbs: median 40.3 versus 41.6 arcsec, median |log10 ratio| 0.064 dex
# target background column: median 5.04e+21 cm^-2 (5th 3.06e+21, 95th 1.63e+22)
# slope of the true masses M_BE actually assigned, above 0.10 M_sun: x = 1.49 +/- 0.09  (nominal input x = 1.00)
# slope of the true masses M_BE actually assigned, above 0.20 M_sun: x = 1.29 +/- 0.13  (nominal input x = 1.00)
# centers of injected cores must clear the footprints of the real sources by 18.2 arcsec; the footprints themselves cover 6.5% of the field
# sep_criterion=36.3"  scale_factor=1  local_Sigma/SD_emb in cm-2  T_BE in K  rho_BE in cm-3  M_BE in Msun  R_BE_as in arcsec (truncation radius of the sphere)  FWHM_SD in arcsec (observed major axis at half maximum of the model in the surface-density image, FWHMSDbs)
# id    model         x_pix  y_pix  local_Sigma  SD_emb       T_BE   rho_BE       M_BE    R_BE_as  FWHM_SD  scale
#----------------------------------------------------------------------------------------------------------------
  231  i03j08k07       231    579    1.039e+22    1.200e+22    9.84    7.507e-20  0.1608    27.53    42.39  1
  232  i03j06k07        79    529    9.058e+21    1.200e+22    9.99    3.111e-20  0.0683    26.74    42.24  1
  233  i02j08k07       276    571    5.885e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
  234  i02j08k07        46    547    8.363e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
  235  i02j08k07       683    645    8.709e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
  236  i02j08k07       477    911    5.742e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
  237  i02j08k07       417    178    7.744e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
  238  i02j08k07       406    159    7.868e+21    6.000e+21   11.21    7.568e-20  0.1608    27.25    42.21  1
  239  i01j08k07       898    771    4.538e+21    3.000e+21   12.58    7.540e-20  0.1607    27.11    42.17  1
  240  i01j08k07       783     41    3.470e+21    3.000e+21   12.58    7.540e-20  0.1607    27.11    42.17  1
  241  i01j08k07       580    128    4.698e+21    3.000e+21   12.58    7.540e-20  0.1607    27.11    42.17  1
  242  i03j07k07       506    214    9.046e+21    1.200e+22    9.93    4.927e-20  0.1047    26.84    42.00  1
  243  i03j07k07       200    596    9.909e+21    1.200e+22    9.93    4.927e-20  0.1047    26.84    42.00  1
  244  i03j07k07       126    410    1.007e+22    1.200e+22    9.93    4.927e-20  0.1047    26.84    42.00  1
  245  i03j07k07       496    521    1.099e+22    1.200e+22    9.93    4.927e-20  0.1047    26.84    42.00  1
  246  i03j07k07       245     65    9.591e+21    1.200e+22    9.93    4.927e-20  0.1047    26.84    42.00  1
  247  i03j07k07       360    476    1.083e+22    1.200e+22    9.93    4.927e-20  0.1047    26.84    42.00  1
  248  i03j07k07       700    189    9.886e+21    1.200e+22    9.93    4.927e-20  0.1047    26.84    42.00  1
  249  i03j07k07       586    723    9.670e+21    1.200e+22    9.93    4.927e-20  0.1047    26.84    42.00  1
  250  i03j07k07       772    455    9.760e+21    1.200e+22    9.93    4.927e-20  0.1047    26.84    42.00  1
  251  i03j07k07        56    244    1.240e+22    1.200e+22    9.93    4.927e-20  0.1047    26.84    42.00  1
  252  i03j07k07        77    565    9.647e+21    1.200e+22    9.93    4.927e-20  0.1047    26.84    42.00  1
  253  i02j07k07       921    710    6.437e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  254  i02j07k07       512    849    6.764e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  255  i02j07k07       918    931    6.467e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  256  i02j07k07       449    312    7.071e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  257  i02j07k07       405    271    7.669e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  258  i02j07k07       558    615    5.712e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  259  i02j07k07        40    891    7.011e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  260  i02j07k07       339    631    7.235e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  261  i02j07k07       884    851    5.679e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  262  i02j07k07       312    103    8.259e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  263  i02j07k07       261    781    5.700e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  264  i02j07k07       910    516    6.188e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  265  i02j07k07       559    113    5.833e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  266  i02j07k07       496    738    5.899e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  267  i02j07k07       119    790    5.281e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  268  i02j07k07        71    877    6.921e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  269  i02j07k07       755    420    6.475e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  270  i02j07k07       470    600    6.972e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  271  i02j07k07       905    644    7.586e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  272  i02j07k07       386    478    7.076e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  273  i02j07k07       569    664    6.593e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  274  i02j07k07       418    690    5.145e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  275  i02j07k07       807    853    7.970e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  276  i02j07k07       613    631    5.857e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  277  i02j07k07       523    680    5.322e+21    6.000e+21   11.39    4.978e-20  0.1048    26.62    41.72  1
  278  i01j06k07       741    126    4.138e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  279  i01j06k07       363    804    4.343e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  280  i01j06k07       809    284    3.770e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  281  i01j06k07       268    834    4.293e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  282  i01j06k07       800    338    3.760e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  283  i01j06k07       197    865    4.142e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  284  i01j06k07       559     42    4.352e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  285  i01j06k07       684    908    4.046e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  286  i01j06k07       327    852    4.138e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  287  i01j06k07       629    191    4.341e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  288  i01j06k07       402    846    4.245e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  289  i01j06k07       656    148    4.022e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  290  i01j06k07       414    861    4.226e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  291  i01j06k07       777    128    4.025e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  292  i01j06k07       768    246    3.708e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  293  i01j06k07       683    939    3.953e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  294  i01j06k07       466    681    4.221e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  295  i01j06k07       582    789    4.331e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  296  i01j06k07       873    174    3.731e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  297  i01j06k07       913    796    4.343e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  298  i01j06k07       674    142    4.176e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  299  i01j06k07       755    113    3.772e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  300  i01j06k07       318    742    4.122e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  301  i01j06k07       926    845    4.313e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  302  i01j06k07       196    938    3.903e+21    3.000e+21   13.23    3.190e-20  0.0682    26.35    41.68  1
  303  i01j07k07       404    809    4.074e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  304  i01j07k07       815    112    3.337e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  305  i01j07k07       870     40    3.214e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  306  i01j07k07       864    231    3.242e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  307  i01j07k07       859    300    3.613e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  308  i01j07k07       675    829    4.532e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  309  i01j07k07       670    103    4.109e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  310  i01j07k07       665    863    4.143e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  311  i01j07k07       847    244    3.459e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  312  i01j07k07       932    869    4.473e+21    3.000e+21   12.94    4.994e-20  0.1047    26.48    41.65  1
  313  i01j05k07       318    833    4.073e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  314  i01j05k07       371    766    4.157e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  315  i01j05k07       730    278    4.014e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  316  i01j05k07       938     92    2.923e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  317  i01j05k07       524    630    4.348e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  318  i01j05k07       850    937    4.392e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  319  i01j05k07       849    349    3.974e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  320  i01j05k07       791    290    3.403e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  321  i01j05k07       427    781    4.204e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  322  i01j05k07       879    890    3.972e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  323  i01j05k07       578     71    4.026e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  324  i01j05k07       903    195    2.615e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  325  i01j05k07       642    872    4.054e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  326  i01j05k07       634    170    4.089e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  327  i01j05k07       417    834    4.167e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  328  i01j05k07       615    167    4.141e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  329  i01j05k07       932    250    2.902e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  330  i01j05k07       934    116    2.919e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  331  i01j05k07       178    854    4.158e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  332  i01j05k07       301    825    4.128e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  333  i01j05k07       776     68    3.241e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  334  i01j05k07       600    126    4.205e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  335  i01j05k07       361    823    4.154e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  336  i01j05k07       937    188    3.025e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  337  i01j05k07       343    798    4.208e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  338  i01j05k07       714     84    3.200e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  339  i01j05k07       817    230    4.069e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  340  i01j05k07       914    305    3.060e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  341  i01j05k07       680    121    4.218e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  342  i01j05k07       912    858    4.168e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  343  i01j05k07       749    324    4.112e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  344  i01j05k07       773    280    3.240e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  345  i01j05k07       265    912    4.150e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  346  i01j05k07       450    822    4.180e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  347  i01j05k07       162    834    4.394e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  348  i01j05k07       896    882    4.176e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  349  i01j05k07       886     85    2.614e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  350  i01j05k07       342    832    4.199e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  351  i01j05k07       307    726    4.264e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  352  i01j05k07       907    836    4.385e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  353  i01j05k07       476    665    4.252e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  354  i01j05k07       831    122    3.115e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  355  i01j05k07       931    170    2.977e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  356  i01j05k07       588     55    4.256e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  357  i01j05k07       918    126    2.971e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  358  i01j05k07       751    374    4.176e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  359  i01j05k07       698    828    4.268e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  360  i01j05k07       884    380    4.279e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  361  i01j05k07       295    791    4.318e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  362  i01j05k07       396    867    4.323e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  363  i01j05k07       486    681    4.352e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  364  i01j05k07       712    814    4.317e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  365  i01j05k07       163    912    4.250e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  366  i01j05k07       540     37    4.367e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  367  i01j05k07       446    781    4.304e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  368  i01j05k07       786    238    4.357e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  369  i01j05k07       831    939    4.294e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  370  i01j05k07       690    780    4.353e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  371  i01j05k07       915    878    4.465e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  372  i01j05k07       230    909    4.343e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  373  i01j05k07       850    129    2.960e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  374  i01j05k07       683    876    4.371e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  375  i01j05k07       118    909    4.373e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  376  i01j05k07       871     59    3.005e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  377  i01j05k07       404    939    4.326e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  378  i01j05k07       385    812    4.431e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  379  i01j05k07       701    899    4.399e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  380  i01j05k07       335    873    4.404e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  381  i01j05k07       889     37    2.960e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  382  i01j05k07       749    242    4.389e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  383  i01j05k07       817    211    4.389e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  384  i01j05k07       891    242    2.680e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  385  i01j05k07       333    899    4.375e+21    3.000e+21   13.43    2.108e-20  0.0445    26.04    41.40  1
  386  i02j06k07       324    671    4.872e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  387  i02j06k07       929    749    5.708e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  388  i02j06k07        85    415    5.958e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  389  i02j06k07       876    731    6.469e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  390  i02j06k07       691    322    6.405e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  391  i02j06k07       382    151    7.398e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  392  i02j06k07       595    303    6.390e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  393  i02j06k07       285    110    7.374e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  394  i02j06k07       559     94    5.465e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  395  i02j06k07       907    485    5.177e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  396  i02j06k07       346    182    7.431e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  397  i02j06k07       444    638    4.663e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  398  i02j06k07       270    692    5.086e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  399  i02j06k07       661    741    5.677e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  400  i02j06k07       853    397    6.232e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  401  i02j06k07       763    892    6.461e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  402  i02j06k07       236    747    6.390e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  403  i02j06k07       935    768    5.729e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  404  i02j06k07       868    603    6.464e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  405  i02j06k07       464    340    7.963e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  406  i02j06k07        92    933    5.961e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  407  i02j06k07       867    696    6.274e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  408  i02j06k07       530    213    7.434e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  409  i02j06k07       710    864    4.836e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  410  i02j06k07       575    758    5.828e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  411  i02j06k07       706    765    5.152e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  412  i02j06k07       880    502    6.927e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  413  i02j06k07       838    634    6.984e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  414  i02j06k07       772    212    6.746e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  415  i02j06k07       752    715    6.486e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  416  i02j06k07       258    663    5.255e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  417  i02j06k07       615    348    7.307e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  418  i02j06k07       617    665    6.899e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  419  i02j06k07       930    730    6.072e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  420  i02j06k07       881    401    6.229e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  421  i02j06k07       310    595    6.062e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  422  i02j06k07       575    269    6.490e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  423  i02j06k07       905    743    5.334e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  424  i02j06k07        74    803    5.429e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  425  i02j06k07       359    682    5.368e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  426  i02j06k07       701    292    4.894e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  427  i02j06k07       291    134    7.367e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  428  i02j06k07       350    930    5.284e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  429  i02j06k07       687    756    4.834e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  430  i02j06k07       508     79    7.376e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  431  i02j06k07       249    630    6.009e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  432  i02j06k07       596    833    5.115e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  433  i02j06k07       254    850    5.150e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  434  i02j06k07        46    403    5.752e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  435  i02j06k07       684    166    5.414e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  436  i02j06k07       541    131    5.331e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  437  i02j06k07       303    667    4.898e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  438  i02j06k07        99    792    5.540e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  439  i02j06k07       695    569    7.578e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  440  i02j06k07       734    399    5.302e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  441  i02j06k07       557    395    7.021e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  442  i02j06k07       573    209    4.819e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  443  i02j06k07       683    300    5.771e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  444  i02j06k07       179    612    7.789e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  445  i02j06k07       143     46    7.661e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  446  i02j06k07       636    791    4.765e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  447  i02j06k07       494    618    5.771e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  448  i02j06k07       817    409    5.144e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  449  i02j06k07       454    934    5.453e+21    6.000e+21   11.53    3.285e-20  0.0683    26.18    41.31  1
  450  i02j05k07       935    602    5.278e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  451  i02j05k07       839    613    6.631e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  452  i02j05k07       526    935    4.831e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  453  i02j05k07       191    654    5.680e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  454  i02j05k07       345    652    5.130e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  455  i02j05k07       403    706    6.412e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  456  i02j05k07       910    909    4.974e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  457  i02j05k07       523    115    6.608e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  458  i02j05k07       245    825    5.054e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  459  i02j05k07       811    391    4.893e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  460  i02j05k07       424    929    4.715e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  461  i02j05k07       711    731    5.247e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  462  i02j05k07       308    688    4.573e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  463  i02j05k07       742    590    7.909e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  464  i02j05k07       573    638    4.663e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  465  i02j05k07       543    863    5.629e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  466  i02j05k07       835    585    5.875e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  467  i02j05k07       142    911    4.577e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  468  i02j05k07       741    349    5.317e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  469  i02j05k07       937    477    4.751e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  470  i02j05k07       548    180    5.330e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  471  i02j05k07       750    786    5.639e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  472  i02j05k07       363    453    7.456e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  473  i02j05k07       291    620    4.485e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  474  i02j05k07        67    408    5.716e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
