# Injection truth table -- cmf2.00_n600_s2032_iso  seed=2032
# observed-size cut FWHMSDbs in [15.0, 80.0] arcsec: 356 of 518 grid nodes retained
# Core mass function sampling:
# dN/dM proportional to M^(-2.00)  (dN/dlogM proportional to M^(-1.00))
# 600 reported masses drawn on [0.05, 6] M_sun; median 0.101 M_sun
# 1 of 600 draws discarded: the background column of the real source drawn lies outside every embedding rung
# 599 cores assigned to 67 distinct grid nodes
# drawn reported mass versus node reported mass M_SED4bs: median 0.101 versus 0.0643 M_sun, median |log10 ratio| 0.186 dex
# drawn contrast versus node contrast at the drawn column: median 1.218 versus 1.240, median |log10 ratio| 0.011 dex
# drawn observed size versus node size FWHMSDbs: median 40.6 versus 41.7 arcsec, median |log10 ratio| 0.061 dex
# target background column: median 4.88e+21 cm^-2 (5th 3.07e+21, 95th 1.54e+22)
# slope of the true masses M_BE actually assigned, above 0.10 M_sun: x = 1.67 +/- 0.10  (nominal input x = 1.00)
# slope of the true masses M_BE actually assigned, above 0.20 M_sun: x = 1.58 +/- 0.17  (nominal input x = 1.00)
# centers of injected cores must clear the footprints of the real sources by 18.2 arcsec; the footprints themselves cover 6.5% of the field
# sep_criterion=36.3"  scale_factor=1  local_Sigma/SD_emb in cm-2  T_BE in K  rho_BE in cm-3  M_BE in Msun  R_BE_as in arcsec (truncation radius of the sphere)  FWHM_SD in arcsec (observed major axis at half maximum of the model in the surface-density image, FWHMSDbs)
# id    model         x_pix  y_pix  local_Sigma  SD_emb       T_BE   rho_BE       M_BE    R_BE_as  FWHM_SD  scale
#----------------------------------------------------------------------------------------------------------------
  230  i02j05k07       615    627    5.659e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  231  i02j05k07       389    475    6.722e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  232  i02j05k07       770    224    5.062e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  233  i02j05k07       711    725    5.094e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  234  i02j05k07       578    651    5.211e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  235  i02j05k07       132    827    5.152e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  236  i02j05k07       374    692    5.608e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  237  i02j05k07       859    638    5.718e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  238  i02j05k07        45    386    6.478e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  239  i02j05k07       563    769    5.454e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  240  i02j05k07       710    248    6.562e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  241  i02j05k07       776    929    5.032e+21    6.000e+21   11.63    2.133e-20  0.0444    25.98    41.23  1
  242  i05j13k04       293    338    4.242e+22    4.800e+22    7.16    6.858e-18  1.3732    96.94    22.45  1
  243  i05j13k04       459    433    2.478e+22    4.800e+22    7.16    6.858e-18  1.3732    96.94    22.45  1
  244  i04j11k06       220    454    2.556e+22    2.400e+22    8.19    8.069e-19  0.5826    29.27    32.17  1
  245  i04j10k06        70    655    1.879e+22    2.400e+22    8.28    6.371e-19  0.3792    22.98    29.92  1
  246  i03j10k06       422    522    1.519e+22    1.200e+22    9.08    6.594e-19  0.3795    22.10    29.49  1
  247  i03j10k06       273    244    1.729e+22    1.200e+22    9.08    6.594e-19  0.3795    22.10    29.49  1
  248  i03j09k06       819    659    1.522e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  249  i03j09k06       420     69    1.350e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  250  i03j09k06        44    259    1.339e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  251  i03j09k06       165    572    1.759e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  252  i03j09k06       130    273    1.345e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  253  i03j09k06       185    318    1.262e+22    1.200e+22    9.29    4.724e-19  0.2469    19.24    27.56  1
  254  i01j09k06       305    937    5.737e+21    3.000e+21   10.80    4.838e-19  0.2469    18.61    27.15  1
  255  i04j08k06       142    470    1.931e+22    2.400e+22    8.47    3.221e-19  0.1608    18.00    26.74  1
  256  i04j08k06       149    488    1.855e+22    2.400e+22    8.47    3.221e-19  0.1608    18.00    26.74  1
  257  i04j08k06       729    479    2.245e+22    2.400e+22    8.47    3.221e-19  0.1608    18.00    26.74  1
  258  i04j08k06       186    163    2.390e+22    2.400e+22    8.47    3.221e-19  0.1608    18.00    26.74  1
  259  i03j08k06       164    289    1.510e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  260  i03j08k06       123    606    1.639e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  261  i03j08k06       106    652    1.156e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  262  i03j08k06       602    418    1.019e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  263  i03j08k06       809    768    1.326e+22    1.200e+22    9.50    3.197e-19  0.1608    17.78    26.65  1
  264  i02j08k06        43     64    9.632e+21    6.000e+21   10.51    3.265e-19  0.1607    17.47    26.37  1
  265  i02j08k06       712    547    9.732e+21    6.000e+21   10.51    3.265e-19  0.1607    17.47    26.37  1
  266  i02j08k06       122     74    9.338e+21    6.000e+21   10.51    3.265e-19  0.1607    17.47    26.37  1
  267  i03j06k06       472     75    1.031e+22    1.200e+22    9.80    1.402e-19  0.0682    16.48    25.62  1
  268  i01j06k06       334    844    4.567e+21    3.000e+21   12.44    1.404e-19  0.0682    16.31    25.50  1
  269  i02j06k06       149    363    8.844e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  270  i02j06k06       833    644    6.710e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  271  i02j06k06       732    678    7.926e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  272  i02j06k06        51    482    7.321e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  273  i02j06k06        55    152    8.800e+21    6.000e+21   11.13    1.422e-19  0.0682    16.32    25.45  1
  274  i03j05k06       502    517    1.150e+22    1.200e+22    9.90    9.190e-20  0.0445    16.19    25.41  1
  275  i02j05k06       407    678    4.980e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  276  i02j05k06       378    895    4.825e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  277  i02j05k06       585    833    5.604e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  278  i02j05k06        49    872    7.557e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  279  i02j05k06       600    877    4.824e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  280  i02j05k06       751    597    7.659e+21    6.000e+21   11.34    9.133e-20  0.0445    16.16    25.40  1
  281  i01j05k06       707     75    3.313e+21    3.000e+21   12.83    9.354e-20  0.0444    15.98    25.18  1
  282  i01j03k06       654     81    3.566e+21    3.000e+21   13.37    3.904e-20  0.0188    15.87    25.15  1
  283  i02j04k06       917    452    4.752e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  284  i02j04k06       921    768    4.756e+21    6.000e+21   11.49    6.197e-20  0.0289    15.80    24.99  1
  285  i02j03k06       591    907    4.584e+21    6.000e+21   11.59    4.201e-20  0.0189    15.52    24.64  1
  286  i04j10k03       484    442    2.930e+22    2.400e+22    7.23    1.854e-17  0.3794    22.50    18.83  1
  287  i04j10k05       429    438    2.170e+22    2.400e+22    7.95    2.159e-18  0.3794    19.13    22.99  1
  288  i04j10k05       463    386    1.992e+22    2.400e+22    7.95    2.159e-18  0.3794    19.13    22.99  1
  289  i04j08k05       418    409    3.001e+22    2.400e+22    8.18    1.319e-18  0.1608    12.33    19.38  1
  290  i03j08k05        68    228    1.499e+22    1.200e+22    8.90    1.329e-18  0.1609    12.07    19.28  1
  291  i02j08k05        92    396    9.791e+21    6.000e+21    9.50    1.350e-18  0.1609    11.85    19.16  1
  292  i04j09k02       162    464    2.334e+22    2.400e+22    6.95    4.770e-17  0.2471    15.68    16.98  1
  293  i03j09k02       213     99    1.472e+22    1.200e+22    7.04    4.805e-17  0.2471    15.39    16.92  1
  294  i03j07k05       144    128    1.758e+22    1.200e+22    9.17    9.131e-19  0.1047    11.00    18.55  1
  295  i03j08k01       541    428    1.560e+22    1.200e+22    6.74    1.331e-16  0.1610    10.88    15.58  1
  296  i05j08k03       273    325    4.760e+22    4.800e+22    7.05    1.486e-17  0.1610     8.75    15.67  1
  297  i02j07k04       704    679    8.756e+21    6.000e+21    8.82    3.753e-18  0.1048     7.52    15.75  1
